month,variable,sex,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
2011-05,Employment,Both sexes,2064.9,2218.2,610.6,353.4,232.7,450.5,6649.1,71.7,3996.2,535
2011-05,Employment,Females,936.5,1053.5,289.2,175.6,114.5,223.6,3213.5,35.4,1908.9,246.5
2011-05,Employment,Males,1128.4,1164.7,321.4,177.8,118.2,226.9,3435.7,36.3,2087.3,288.5
2011-05,Full-time employment,Both sexes,1720.8,1718.9,493.1,294.4,196.3,361,5375.3,59.8,3205,436.3
2011-05,Full-time employment,Females,692,720.2,211.1,132.8,90.1,165.1,2388.3,27.4,1399.1,178.9
2011-05,Full-time employment,Males,1028.8,998.7,282,161.6,106.2,195.9,2986.9,32.4,1805.9,257.4
2011-05,Part-time employment ,Both sexes,344.1,499.3,117.5,59,36.4,89.5,1273.9,11.9,791.2,98.7
2011-05,Part-time employment ,Females,244.5,333.3,78,42.8,24.3,58.5,825.1,8,509.8,67.6
2011-05,Part-time employment ,Males,99.6,166,39.4,16.2,12.1,31,448.7,3.9,281.4,31.1
2011-06,Employment,Both sexes,2094.6,2221.8,610,352.7,227.7,454.9,6677.9,72,3984.4,533.9
2011-06,Employment,Females,955.4,1053.8,287.2,173.8,111.6,225.6,3222.1,36,1891.7,244.8
2011-06,Employment,Males,1139.3,1167.9,322.7,178.9,116.1,229.3,3455.8,36.1,2092.7,289.2
2011-06,Full-time employment,Both sexes,1745.7,1719,489.7,291.5,194.9,370,5363.2,59.8,3216,438
2011-06,Full-time employment,Females,705,731.5,207,129.3,88.8,167.9,2365.7,27.4,1395,179.1
2011-06,Full-time employment,Males,1040.8,987.5,282.7,162.2,106.2,202.1,2997.5,32.4,1821.1,258.9
2011-06,Part-time employment ,Both sexes,348.9,502.7,120.2,61.2,32.8,84.9,1314.7,12.3,768.4,96
2011-06,Part-time employment ,Females,250.4,322.3,80.2,44.5,22.9,57.6,856.4,8.5,496.7,65.6
2011-06,Part-time employment ,Males,98.5,180.4,40,16.7,9.9,27.2,458.4,3.7,271.7,30.3
2011-07,Employment,Both sexes,2108.7,2219.8,610.4,352.8,231.1,453.2,6670.2,71.7,3996.6,535.1
2011-07,Employment,Females,959.2,1058.8,288,173.2,113.2,225.9,3212.5,35.9,1899.2,246.8
2011-07,Employment,Males,1149.5,1161,322.4,179.6,117.9,227.3,3457.7,35.8,2097.4,288.3
2011-07,Full-time employment,Both sexes,1741.5,1725,496.2,295,197,365.5,5400.9,59.3,3218.5,440.2
2011-07,Full-time employment,Females,700.7,723,213.5,132.2,91.1,167.7,2370.4,27.6,1397.7,182.2
2011-07,Full-time employment,Males,1040.8,1002,282.7,162.9,105.9,197.8,3030.6,31.7,1820.8,257.9
2011-07,Part-time employment ,Both sexes,367.2,494.8,114.3,57.8,34.1,87.7,1269.3,12.4,778.1,95
2011-07,Part-time employment ,Females,258.5,335.8,74.5,41,22.1,58.2,842.2,8.3,501.6,64.5
2011-07,Part-time employment ,Males,108.7,159.1,39.8,16.8,12,29.5,427.1,4.1,276.5,30.4
2011-08,Employment,Both sexes,2120.4,2216.6,611.9,354.5,231,454.2,6684.5,72.2,3997.9,533.1
2011-08,Employment,Females,958.8,1059.3,288.3,173.1,112.6,228.5,3222.9,36.1,1901.8,243
2011-08,Employment,Males,1161.6,1157.3,323.6,181.4,118.4,225.7,3461.6,36,2096.1,290.1
2011-08,Full-time employment,Both sexes,1756.6,1711.6,489.2,297,194.5,366.7,5417.3,60,3235.9,442.3
2011-08,Full-time employment,Females,703.6,720.9,206.2,133.3,89.8,169.6,2391.4,27.9,1399.6,179.6
2011-08,Full-time employment,Males,1053.1,990.7,283,163.7,104.7,197.1,3025.9,32.1,1836.3,262.8
2011-08,Part-time employment ,Both sexes,363.8,505,122.6,57.5,36.5,87.4,1267.1,12.2,762,90.7
2011-08,Part-time employment ,Females,255.2,338.4,82.1,39.7,22.8,58.8,831.5,8.2,502.2,63.4
2011-08,Part-time employment ,Males,108.6,166.6,40.6,17.7,13.7,28.6,435.6,3.9,259.8,27.3
2011-09,Employment,Both sexes,2125,2240.9,611,356.8,230.5,451.7,6668.5,73.5,3988.6,537.8
2011-09,Employment,Females,961.9,1073.7,287.7,174.9,111.1,225,3216.5,36.5,1884.8,246.7
2011-09,Employment,Males,1163.1,1167.2,323.3,181.9,119.4,226.7,3452.1,37.1,2103.8,291.1
2011-09,Full-time employment,Both sexes,1770.8,1743.5,489.4,299,196,373.4,5409.9,61.3,3219.7,443.4
2011-09,Full-time employment,Females,718.1,740.8,203.6,133.9,89.3,172.1,2378.4,28.3,1392.2,180
2011-09,Full-time employment,Males,1052.7,1002.7,285.8,165.2,106.8,201.3,3031.4,33,1827.5,263.4
2011-09,Part-time employment ,Both sexes,354.2,497.5,121.6,57.7,34.5,78.3,1258.7,12.2,768.9,94.4
2011-09,Part-time employment ,Females,243.8,332.9,84,41,21.9,52.9,838,8.2,492.6,66.7
2011-09,Part-time employment ,Males,110.4,164.5,37.6,16.7,12.7,25.4,420.6,4,276.3,27.7
2011-10,Employment,Both sexes,2127,2244.6,613.1,357.5,233.7,449.5,6651.3,72.4,3975.1,540.2
2011-10,Employment,Females,956.2,1080.2,287.6,175.5,113.3,222.8,3191.3,36.6,1889.6,247.3
2011-10,Employment,Males,1170.8,1164.4,325.6,182.1,120.4,226.6,3460.1,35.8,2085.5,292.9
2011-10,Full-time employment,Both sexes,1768.2,1740.7,488.2,300.5,197.4,369.3,5328.9,61.2,3227.9,443.6
2011-10,Full-time employment,Females,705.3,751.1,201.7,136,89.1,167.4,2319.7,28.8,1403.3,179.6
2011-10,Full-time employment,Males,1062.9,989.6,286.6,164.6,108.3,201.9,3009.2,32.4,1824.6,264
2011-10,Part-time employment ,Both sexes,358.8,503.9,124.9,57,36.3,80.2,1322.4,11.1,747.2,96.6
2011-10,Part-time employment ,Females,251,329.1,85.9,39.5,24.2,55.4,871.5,7.8,486.3,67.7
2011-10,Part-time employment ,Males,107.9,174.8,39,17.5,12.1,24.7,450.9,3.4,260.9,28.9
2011-11,Employment,Both sexes,2130.8,2239.6,611.9,356.2,233.8,454.4,6668.6,72.7,3953.7,537.3
2011-11,Employment,Females,962.7,1078,286.5,175.4,112.6,226.2,3200.7,36.3,1878.2,245.2
2011-11,Employment,Males,1168.2,1161.6,325.4,180.8,121.2,228.2,3467.8,36.4,2075.5,292.1
2011-11,Full-time employment,Both sexes,1782.2,1740.8,491.6,299.3,200.4,367,5372.1,61,3211.1,447.3
2011-11,Full-time employment,Females,718.3,745.2,203.9,135.5,91.1,164.8,2336,28.4,1394.5,181.9
2011-11,Full-time employment,Males,1063.9,995.7,287.8,163.7,109.3,202.3,3036.1,32.6,1816.5,265.4
2011-11,Part-time employment ,Both sexes,348.6,498.8,120.3,56.9,33.3,87.3,1296.5,11.8,742.6,90
2011-11,Part-time employment ,Females,244.4,332.8,82.7,39.8,21.5,61.4,864.8,7.9,483.7,63.3
2011-11,Part-time employment ,Males,104.2,165.9,37.6,17.1,11.9,25.9,431.7,3.8,258.9,26.7
2011-12,Employment,Both sexes,2145.4,2246.6,614.8,356.3,235,461.7,6682.6,73.2,3935.3,541.6
2011-12,Employment,Females,967,1078.9,288.5,174.4,113.6,229.1,3215.3,36.3,1882.8,247.1
2011-12,Employment,Males,1178.5,1167.7,326.3,181.9,121.4,232.6,3467.3,36.9,2052.6,294.5
2011-12,Full-time employment,Both sexes,1785.1,1754.7,496.6,299.2,202.7,371.5,5381.6,61.3,3188.9,446.9
2011-12,Full-time employment,Females,710.6,753.5,205.5,134.7,92.6,167.9,2340.1,28.4,1394.7,181.9
2011-12,Full-time employment,Males,1074.5,1001.2,291.1,164.4,110.1,203.7,3041.6,32.9,1794.2,264.9
2011-12,Part-time employment ,Both sexes,360.4,491.9,118.2,57.1,32.3,90.2,1301,11.9,746.4,94.7
2011-12,Part-time employment ,Females,256.4,325.4,83,39.7,21,61.3,875.2,7.9,488.1,65.1
2011-12,Part-time employment ,Males,104,166.5,35.2,17.5,11.3,28.9,425.7,4,258.4,29.5
2012-01,Employment,Both sexes,2142.2,2248.4,612.9,357.5,235.5,457.1,6669.8,71.5,3930.2,540.4
2012-01,Employment,Females,970.9,1082.3,287,174.8,114,227.2,3205.4,35.2,1882.4,247.2
2012-01,Employment,Males,1171.3,1166.1,325.9,182.7,121.5,229.9,3464.4,36.3,2047.8,293.2
2012-01,Full-time employment,Both sexes,1797.1,1746.5,490.7,300.9,203.9,371.1,5385,59.5,3176.9,445.7
2012-01,Full-time employment,Females,723.7,748.2,202.3,133.8,92.5,169.5,2345,27.3,1391.5,182.4
2012-01,Full-time employment,Males,1073.5,998.3,288.4,167.1,111.4,201.6,3040,32.2,1785.4,263.2
2012-01,Part-time employment ,Both sexes,345.1,501.9,122.2,56.6,31.6,86,1284.8,12,753.3,94.8
2012-01,Part-time employment ,Females,247.2,334.1,84.7,41.1,21.5,57.6,860.4,7.9,490.9,64.7
2012-01,Part-time employment ,Males,97.8,167.8,37.5,15.6,10.2,28.3,424.4,4.1,262.4,30
2012-02,Employment,Both sexes,2133.8,2251.6,614.5,352,237.1,458.6,6659.6,71.3,3945.7,539
2012-02,Employment,Females,966.1,1084.1,289.6,173.1,116.1,227.9,3196.6,35.9,1882,246.1
2012-02,Employment,Males,1167.7,1167.6,324.9,179,121,230.7,3463,35.4,2063.6,292.9
2012-02,Full-time employment,Both sexes,1782.3,1759.1,492.3,297.7,204,368.2,5359.6,59,3203,443
2012-02,Full-time employment,Females,708.5,758.9,206,134.7,93.2,167.7,2330.7,27.2,1399.4,182.1
2012-02,Full-time employment,Males,1073.8,1000.2,286.3,163.1,110.8,200.5,3029,31.8,1803.6,260.9
2012-02,Part-time employment ,Both sexes,351.5,492.5,122.2,54.3,33,90.4,1300,12.3,742.7,96
2012-02,Part-time employment ,Females,257.6,325.2,83.6,38.4,22.9,60.2,866,8.7,482.7,64.1
2012-02,Part-time employment ,Males,93.9,167.4,38.6,15.9,10.1,30.3,434,3.6,260,31.9
2012-03,Employment,Both sexes,2152,2259.8,620.6,347.8,238.3,456.1,6692.4,71.9,3978.1,540.5
2012-03,Employment,Females,980.6,1088.1,289.3,170.6,115.2,227,3207.9,36,1899.8,247
2012-03,Employment,Males,1171.4,1171.8,331.3,177.1,123,229,3484.6,36,2078.3,293.5
2012-03,Full-time employment,Both sexes,1792.5,1758.5,499.1,294.5,204.5,368.1,5401.8,58.6,3227.5,447
2012-03,Full-time employment,Females,719.3,748.8,205.5,132.9,90.9,168.7,2348,27.7,1407.6,184.9
2012-03,Full-time employment,Males,1073.2,1009.6,293.6,161.5,113.6,199.3,3053.8,30.9,1819.9,262.1
2012-03,Part-time employment ,Both sexes,359.4,501.4,121.5,53.3,33.7,88,1290.7,13.3,750.6,93.5
2012-03,Part-time employment ,Females,261.3,339.2,83.8,37.7,24.3,58.3,859.9,8.3,492.3,62
2012-03,Part-time employment ,Males,98.2,162.1,37.7,15.6,9.4,29.7,430.7,5,258.4,31.4
2012-04,Employment,Both sexes,2167,2272.8,624.3,356.2,241.6,456.3,6705.4,72.8,4004.9,549
2012-04,Employment,Females,983.9,1098.4,291,174.8,116.4,225.5,3230.5,36.4,1909.4,248.1
2012-04,Employment,Males,1183.1,1174.4,333.3,181.3,125.3,230.8,3474.8,36.4,2095.6,300.9
2012-04,Full-time employment,Both sexes,1797.6,1767.4,504.3,303.1,209.2,367.9,5418.9,59.4,3226.1,456.2
2012-04,Full-time employment,Females,718.5,745.7,208.3,136.8,93.6,169.2,2363.3,27.3,1400.9,183.8
2012-04,Full-time employment,Males,1079.2,1021.7,296,166.2,115.6,198.7,3055.6,32.1,1825.1,272.4
2012-04,Part-time employment ,Both sexes,369.3,505.4,120,53.1,32.5,88.4,1286.4,13.4,778.9,92.8
2012-04,Part-time employment ,Females,265.4,352.7,82.7,38,22.8,56.3,867.2,9.1,508.4,64.3
2012-04,Part-time employment ,Males,103.9,152.6,37.3,15.1,9.7,32.1,419.2,4.3,270.4,28.5
2012-05,Employment,Both sexes,2174.4,2261.4,621.8,357.8,239.3,457.7,6672.6,72.6,4022.1,549.3
2012-05,Employment,Females,980.1,1097.7,289.9,175.8,115.6,228.4,3210.6,36.3,1911,249
2012-05,Employment,Males,1194.3,1163.7,331.9,182.1,123.8,229.2,3462,36.3,2111.1,300.3
2012-05,Full-time employment,Both sexes,1808.5,1766.8,498.1,303.1,207.6,371.2,5363,59.2,3259.4,449.7
2012-05,Full-time employment,Females,723.8,757.4,204.8,137.9,93,170,2349,27.7,1406.7,182.3
2012-05,Full-time employment,Males,1084.7,1009.4,293.3,165.2,114.7,201.2,3014,31.4,1852.7,267.4
2012-05,Part-time employment ,Both sexes,365.9,494.6,123.8,54.7,31.7,86.4,1309.6,13.4,762.7,99.6
2012-05,Part-time employment ,Females,256.3,340.3,85.1,37.8,22.6,58.4,861.6,8.5,504.3,66.7
2012-05,Part-time employment ,Males,109.7,154.3,38.7,16.9,9.1,28,448,4.8,258.4,32.9
2012-06,Employment,Both sexes,2169.9,2262.2,618.4,356.9,240.7,456.8,6702,73.3,4022.4,550
2012-06,Employment,Females,979.4,1089.8,289.8,175.8,116.2,228.1,3225.6,36.8,1916.9,249.9
2012-06,Employment,Males,1190.4,1172.4,328.5,181.1,124.4,228.8,3476.4,36.5,2105.5,300.2
2012-06,Full-time employment,Both sexes,1802.4,1763.8,499.7,300.3,206.2,367.5,5423.8,61.4,3248.2,452.1
2012-06,Full-time employment,Females,722.7,750.8,207.9,137.3,94.2,167.2,2377.9,29.2,1401.8,181.9
2012-06,Full-time employment,Males,1079.7,1013,291.8,163,112,200.3,3045.9,32.2,1846.4,270.2
2012-06,Part-time employment ,Both sexes,367.5,498.4,118.7,56.5,34.5,89.3,1278.2,11.9,774.3,97.9
2012-06,Part-time employment ,Females,256.8,339,81.9,38.4,22,60.9,847.7,7.5,515.2,68
2012-06,Part-time employment ,Males,110.7,159.4,36.8,18.1,12.5,28.4,430.6,4.4,259.1,30
2012-07,Employment,Both sexes,2174.3,2258.6,617.5,355.9,239.8,456.8,6709.3,74.1,3993.4,549.2
2012-07,Employment,Females,981.1,1083.1,288.8,175.1,116,227.8,3240.6,37,1902.9,248.5
2012-07,Employment,Males,1193.2,1175.6,328.7,180.7,123.8,228.9,3468.7,37.1,2090.5,300.6
2012-07,Full-time employment,Both sexes,1823.1,1771.6,497.2,298.8,206.3,363.6,5411.8,61,3265.9,452.7
2012-07,Full-time employment,Females,734.7,748.2,205.1,135.9,92.6,165,2373.8,28.7,1435.3,182.8
2012-07,Full-time employment,Males,1088.4,1023.5,292.1,162.9,113.7,198.7,3038,32.3,1830.6,270
2012-07,Part-time employment ,Both sexes,351.2,487,120.3,57.1,33.5,93.1,1297.5,13.1,727.5,96.4
2012-07,Part-time employment ,Females,246.4,334.9,83.7,39.2,23.4,62.9,866.8,8.2,467.6,65.8
2012-07,Part-time employment ,Males,104.8,152.1,36.6,17.9,10.2,30.3,430.7,4.8,259.9,30.7
2012-08,Employment,Both sexes,2182.1,2272.4,622,352.4,240.4,459.4,6698.6,72.8,4022.6,554
2012-08,Employment,Females,985.1,1094.1,288.7,174.6,116.3,229.5,3236.2,36.3,1926.2,251.7
2012-08,Employment,Males,1197,1178.3,333.3,177.8,124.2,229.8,3462.4,36.4,2096.4,302.3
2012-08,Full-time employment,Both sexes,1834,1788.4,504.3,295,206.5,365.5,5428.9,61,3234.2,457.1
2012-08,Full-time employment,Females,740.3,753.5,206.5,134.3,92.7,166.3,2405.2,29,1410.3,185.2
2012-08,Full-time employment,Males,1093.7,1034.9,297.7,160.6,113.8,199.3,3023.7,31.9,1823.9,272
2012-08,Part-time employment ,Both sexes,348.1,484,117.7,57.5,34,93.9,1269.8,11.8,788.5,96.9
2012-08,Part-time employment ,Females,244.8,340.6,82.2,40.3,23.6,63.3,831.1,7.3,515.9,66.5
2012-08,Part-time employment ,Males,103.3,143.4,35.5,17.2,10.4,30.6,438.7,4.5,272.6,30.4
2012-09,Employment,Both sexes,2184.5,2275.4,625.9,352.2,240.6,460.7,6714.3,73.1,4032.5,552.4
2012-09,Employment,Females,987.7,1097.7,291.8,174,116.7,230.7,3248.4,36.9,1926.4,251.4
2012-09,Employment,Males,1196.8,1177.7,334.1,178.2,123.9,230,3465.9,36.2,2106.1,301
2012-09,Full-time employment,Both sexes,1831.5,1795.6,505.6,296.6,208.5,368.5,5410.8,60.9,3256.2,460.6
2012-09,Full-time employment,Females,736.8,763,209.8,135.9,94.9,168.2,2383.8,28.5,1422.8,187.5
2012-09,Full-time employment,Males,1094.7,1032.6,295.7,160.7,113.5,200.3,3027,32.4,1833.4,273.1
2012-09,Part-time employment ,Both sexes,353,479.9,120.3,55.6,32.2,92.2,1303.5,12.2,776.3,91.8
2012-09,Part-time employment ,Females,250.9,334.7,82,38.1,21.8,62.5,864.6,8.3,503.6,63.9
2012-09,Part-time employment ,Males,102.1,145.2,38.3,17.5,10.4,29.8,438.9,3.9,272.7,27.9
2012-10,Employment,Both sexes,2197.4,2268.4,622.3,351.6,243,458.8,6717.2,73.4,4044.6,554.3
2012-10,Employment,Females,997.6,1090.9,292.2,174.4,118.6,230.2,3257,36.8,1934.7,253.1
2012-10,Employment,Males,1199.8,1177.6,330.1,177.2,124.4,228.6,3460.2,36.6,2109.8,301.2
2012-10,Full-time employment,Both sexes,1847.8,1771.5,507.3,293.4,208.9,368.2,5451,61.1,3244.7,460.2
2012-10,Full-time employment,Females,751.7,755.4,209.6,132.5,96.1,167.7,2422.9,28,1420.7,187.7
2012-10,Full-time employment,Males,1096,1016.1,297.7,160.9,112.8,200.5,3028.2,33.1,1824.1,272.5
2012-10,Part-time employment ,Both sexes,349.7,497,115,58.2,34.1,90.6,1266.2,12.3,799.8,94.1
2012-10,Part-time employment ,Females,245.9,335.5,82.6,41.9,22.5,62.5,834.2,8.9,514,65.3
2012-10,Part-time employment ,Males,103.8,161.4,32.4,16.3,11.6,28.1,432,3.5,285.8,28.7
2012-11,Employment,Both sexes,2200.4,2260.8,626.2,351.4,243.8,457.4,6735.8,74.1,4055.3,555.3
2012-11,Employment,Females,997.4,1095.4,293.5,173.5,118.4,228.7,3265.6,37,1941.9,253.2
2012-11,Employment,Males,1203,1165.4,332.7,177.9,125.4,228.8,3470.2,37.1,2113.3,302.1
2012-11,Full-time employment,Both sexes,1832.9,1776.7,504.8,296,210.8,366.7,5436.9,60.6,3283.4,457.6
2012-11,Full-time employment,Females,739.7,772.3,209.9,134.8,95.2,167.3,2414,28.1,1434,185.9
2012-11,Full-time employment,Males,1093.2,1004.4,294.9,161.1,115.6,199.4,3022.9,32.5,1849.4,271.7
2012-11,Part-time employment ,Both sexes,367.5,484.1,121.4,55.4,33,90.8,1298.9,13.6,771.9,97.7
2012-11,Part-time employment ,Females,257.7,323.1,83.6,38.6,23.2,61.3,851.6,8.9,507.9,67.3
2012-11,Part-time employment ,Males,109.8,161,37.7,16.8,9.8,29.4,447.3,4.6,264,30.4
2012-12,Employment,Both sexes,2196.6,2255.2,631.5,352.3,246.2,452.3,6768.9,75.5,4069,557
2012-12,Employment,Females,998.6,1100.5,294.4,175.5,119,227.1,3274.9,37.7,1946.8,253.6
2012-12,Employment,Males,1198,1154.7,337.1,176.8,127.2,225.2,3494,37.8,2122.2,303.4
2012-12,Full-time employment,Both sexes,1850.7,1772.9,509.5,296.9,210.8,365.3,5441.9,61,3297.4,455.3
2012-12,Full-time employment,Females,751,763.1,210.4,135.9,93.9,166.7,2410.5,28.3,1431.7,183.6
2012-12,Full-time employment,Males,1099.7,1009.7,299.1,161,116.9,198.6,3031.4,32.7,1865.7,271.8
2012-12,Part-time employment ,Both sexes,346,482.3,122,55.4,35.4,87,1327,14.5,771.6,101.7
2012-12,Part-time employment ,Females,247.6,337.4,84,39.6,25.1,60.4,864.4,9.4,515,70.1
2012-12,Part-time employment ,Males,98.4,145,38,15.9,10.2,26.6,462.6,5.1,256.5,31.6
2013-01,Employment,Both sexes,2203.6,2250.9,631.8,351,246.5,453.3,6771.7,74.4,4071.9,561.7
2013-01,Employment,Females,999.4,1083.7,293.7,174.6,118.6,225.7,3284.7,37.4,1951.3,256
2013-01,Employment,Males,1204.2,1167.2,338.1,176.4,127.9,227.7,3487.1,37.1,2120.7,305.7
2013-01,Full-time employment,Both sexes,1854.9,1763.6,508.6,292.9,211.1,364.3,5440.3,60.8,3309.1,461.1
2013-01,Full-time employment,Females,752.5,752.8,208.4,134.8,93.6,164.6,2404.1,28.1,1442.1,187.7
2013-01,Full-time employment,Males,1102.4,1010.7,300.3,158.2,117.5,199.7,3036.2,32.7,1867,273.4
2013-01,Part-time employment ,Both sexes,348.7,487.3,123.2,58.1,35.5,89,1331.5,13.6,762.8,100.5
2013-01,Part-time employment ,Females,246.9,330.9,85.4,39.9,25,61.1,880.6,9.3,509.2,68.2
2013-01,Part-time employment ,Males,101.8,156.5,37.8,18.3,10.4,28,450.9,4.4,253.7,32.3
2013-02,Employment,Both sexes,2199.5,2271.8,629.2,353.3,245.9,454.9,6786,75.5,4061.9,562.9
2013-02,Employment,Females,991.4,1098,292.7,177.1,118.7,226.3,3286.8,37.1,1944.3,257.2
2013-02,Employment,Males,1208.1,1173.8,336.5,176.2,127.2,228.5,3499.2,38.4,2117.6,305.7
2013-02,Full-time employment,Both sexes,1862.9,1779.9,505.8,297.3,209.7,366,5434.4,61.7,3311.9,465.9
2013-02,Full-time employment,Females,754.8,764.6,206.9,136.7,93.3,164.4,2403.1,28,1436.4,192.4
2013-02,Full-time employment,Males,1108.1,1015.3,298.9,160.6,116.4,201.5,3031.3,33.7,1875.4,273.5
2013-02,Part-time employment ,Both sexes,336.6,491.9,123.4,56,36.1,88.9,1351.6,13.8,750,97.1
2013-02,Part-time employment ,Females,236.6,333.5,85.8,40.4,25.4,61.9,883.7,9.1,507.9,64.9
2013-02,Part-time employment ,Males,100,158.5,37.6,15.6,10.7,27,467.9,4.7,242.1,32.2
2013-03,Employment,Both sexes,2200.5,2253.7,631.7,351.6,245.6,455.8,6785.5,75.2,4043.2,567.5
2013-03,Employment,Females,985,1087.6,294.7,175.6,119.7,225.2,3299.2,37,1923.8,260.4
2013-03,Employment,Males,1215.4,1166.1,337,176,125.9,230.7,3486.3,38.2,2119.4,307.1
2013-03,Full-time employment,Both sexes,1871.5,1756.8,500.9,295.7,209.5,370.3,5431.2,62,3280.8,468.7
2013-03,Full-time employment,Females,752.5,759.6,204.9,135.7,95.5,166.7,2413.2,28.4,1420.9,192.7
2013-03,Full-time employment,Males,1119,997.1,296,160,113.9,203.6,3018,33.6,1859.9,276
2013-03,Part-time employment ,Both sexes,328.9,496.9,130.8,56,36.1,85.5,1354.3,13.2,762.5,98.8
2013-03,Part-time employment ,Females,232.5,327.9,89.8,39.9,24.1,58.5,886,8.7,502.9,67.7
2013-03,Part-time employment ,Males,96.5,169,41,16.1,12,27.1,468.3,4.6,259.6,31.1
2013-04,Employment,Both sexes,2206.3,2268.1,623.2,352.2,242.5,456.9,6795.2,75.3,4058.7,564.8
2013-04,Employment,Females,990.9,1103.7,292.7,174.9,117.8,228.3,3290.3,37,1932,258.7
2013-04,Employment,Males,1215.4,1164.4,330.5,177.3,124.7,228.7,3504.9,38.3,2126.7,306.1
2013-04,Full-time employment,Both sexes,1889.8,1770.1,499.4,295.8,207,372.8,5456,62.3,3275.5,464.4
2013-04,Full-time employment,Females,772.7,767.8,206.1,135.7,93.7,168,2402.9,28.6,1424.6,189.9
2013-04,Full-time employment,Males,1117,1002.3,293.3,160.1,113.3,204.8,3053.1,33.7,1851,274.5
2013-04,Part-time employment ,Both sexes,316.5,498,123.8,56.4,35.5,84.1,1339.1,13,783.1,100.4
2013-04,Part-time employment ,Females,218.2,335.9,86.6,39.2,24.2,60.2,887.4,8.4,507.4,68.8
2013-04,Part-time employment ,Males,98.3,162.1,37.2,17.2,11.3,23.8,451.7,4.5,275.8,31.6
2013-05,Employment,Both sexes,2223.1,2266,624.9,355.3,241.7,454.6,6822.6,74.4,4059,560.9
2013-05,Employment,Females,999.8,1095.5,294,176.4,116.5,226.7,3302.2,37.1,1929,255.6
2013-05,Employment,Males,1223.4,1170.6,330.9,178.9,125.2,227.9,3520.4,37.2,2130,305.3
2013-05,Full-time employment,Both sexes,1868.3,1771.7,503.7,297.1,209,369.9,5529.4,61.8,3286.3,464.4
2013-05,Full-time employment,Females,761.6,758.1,209,136.1,94,167.7,2437.1,29.1,1418.6,190.9
2013-05,Full-time employment,Males,1106.6,1013.6,294.7,161,115,202.2,3092.2,32.7,1867.7,273.6
2013-05,Part-time employment ,Both sexes,354.9,494.4,121.2,58.2,32.7,84.7,1293.3,12.5,772.7,96.5
2013-05,Part-time employment ,Females,238.1,337.4,85,40.3,22.5,59,865.1,8,510.4,64.8
2013-05,Part-time employment ,Males,116.7,157,36.2,17.9,10.2,25.7,428.2,4.5,262.2,31.7
2013-06,Employment,Both sexes,2220.1,2266.3,629.9,352.3,243.7,455.6,6827.8,73.4,4053.2,566.3
2013-06,Employment,Females,1003.1,1099.3,295.7,172.4,116.5,227.7,3304.8,36.6,1931.4,257.9
2013-06,Employment,Males,1217,1167,334.3,179.9,127.2,227.9,3523.1,36.8,2121.8,308.4
2013-06,Full-time employment,Both sexes,1862.4,1785.9,506.9,297.3,207.7,367.7,5501,60.4,3265.5,470.4
2013-06,Full-time employment,Females,755.5,765,208.8,134.1,91.6,168.1,2424.3,28,1417.6,192.4
2013-06,Full-time employment,Males,1106.9,1020.9,298,163.2,116,199.6,3076.7,32.4,1848,278
2013-06,Part-time employment ,Both sexes,357.7,480.4,123,55,36,87.8,1326.8,13,787.7,95.9
2013-06,Part-time employment ,Females,247.6,334.3,86.8,38.4,24.9,59.5,880.5,8.7,513.9,65.5
2013-06,Part-time employment ,Males,110,146.1,36.2,16.7,11.2,28.3,446.4,4.4,273.8,30.4
2013-07,Employment,Both sexes,2226.6,2265.5,627.4,356.7,240.7,452.8,6828.2,73.9,4043.1,569.5
2013-07,Employment,Females,1010.2,1093,295.3,176.3,117.2,228.7,3294.7,36.7,1927.5,257.1
2013-07,Employment,Males,1216.5,1172.5,332.1,180.4,123.5,224.1,3533.5,37.2,2115.6,312.4
2013-07,Full-time employment,Both sexes,1863.5,1796.3,505.7,298.1,204.1,365.1,5508.2,61,3237.9,471.3
2013-07,Full-time employment,Females,761.6,765.9,210.6,136.4,90.8,169.1,2435.9,28.1,1407.6,190.4
2013-07,Full-time employment,Males,1101.9,1030.4,295.1,161.8,113.3,196,3072.4,32.9,1830.3,280.9
2013-07,Part-time employment ,Both sexes,363.1,469.2,121.7,58.6,36.6,87.7,1320,12.9,805.2,98.2
2013-07,Part-time employment ,Females,248.6,327.1,84.7,39.9,26.4,59.6,858.9,8.6,519.9,66.8
